,Applicant Country,Applicant Number,Assignee Name,Family ID,Fields,File Date,Patent Date,Patent Number,Title (Patent Number),fetched
2641,,"05/882,748","Sanyo Electric Co., Ltd.",12419415,G03B 21/10 (20130101); G03B 21/30 (20130101); G03B 21/43 (20130101),"March 2, 1978","July 22, 1980","4,213,679",#4213679,True
2642,,"05/956,465",,25498271,G01M 11/0235 (20130101),"October 30, 1978","July 22, 1980","4,213,701",#4213701,True
2643,,"05/965,387",USM Corporation,25509907,B01F 7/00816 (20130101); B29B 13/022 (20130101); B29C 48/501 (20190201); B29C 48/465 (20190201); F04D 7/04 (20130101); B29C 48/03 (20190201),"December 1, 1978","July 22, 1980","4,213,709",#4213709,True
2644,,"05/962,110",Pfaudler Werke A.G.,25773113,B01F 7/00016 (20130101); B01F 7/00041 (20130101); B01F 7/0025 (20130101); B01F 15/00837 (20130101),"November 20, 1978","July 22, 1980","4,213,713",#4213713,True
2645,,"05/968,207","Morse Manufacturing Company, Inc.",25513907,B65G 65/23 (20130101); B66C 23/48 (20130101),"December 11, 1978","July 22, 1980","4,213,727",#4213727,True
2646,,"05/902,856",,3766036,B66F 9/186 (20130101),"May 4, 1978","July 22, 1980","4,213,728",#4213728,True
2647,,"05/879,915",Societe Nationale Industrielle Aerospatiale,9187310,B29D 99/0025 (20130101); B64C 27/473 (20130101); B64C 2027/4736 (20130101); Y10T 29/49337 (20150115),"February 22, 1978","July 22, 1980","4,213,739",#4213739,True
2648,,"05/941,058",,25475860,F04D 13/0653 (20130101); H02K 5/12 (20130101); H02K 9/19 (20130101); F04D 3/005 (20130101),"September 11, 1978","July 22, 1980","4,213,745",#4213745,True
2649,,"06/038,252",BASF Aktiengesellschaft,6041300,C14C 1/08 (20130101),"May 11, 1979","July 22, 1980","4,213,760",#4213760,True
2650,,"06/025,860",,21828449,B01D 50/00 (20130101); F01M 13/04 (20130101),"April 2, 1979","July 22, 1980","4,213,770",#4213770,True
2651,,"06/006,919","Ube Industries, Ltd.",26431137,A01N 41/06 (20130101); A01N 47/24 (20130101); A01N 47/34 (20130101); C07C 311/29 (20130101); C07C 311/51 (20130101); C07C 311/53 (20130101); C07C 311/55 (20130101),"January 26, 1979","July 22, 1980","4,213,775",#4213775,True
2652,,"05/962,344",Westinghouse Electric Corp.,25505728,C30B 23/02 (20130101); H01L 29/26 (20130101); C30B 23/02 (20130101); C30B 29/52 (20130101); C30B 23/02 (20130101); C30B 29/10 (20130101); H01L 21/02381 (20130101); H01L 21/02395 (20130101); H01L 21/02538 (20130101); H01L 21/02631 (20130101); C30B 29/10 (20130101); C30B 29/52 (20130101); Y10S 148/072 (20130101); Y10S 438/93 (20130101); Y10S 420/903 (20130101); Y10S 148/067 (20130101); Y10S 148/059 (20130101),"November 20, 1978","July 22, 1980","4,213,781",#4213781,True
2653,,"05/876,105",Tetra Pak International AB,20330495,B65B 9/042 (20130101); B65B 55/02 (20130101),"February 8, 1978","July 22, 1980","4,213,795",#4213795,True
2654,,"05/882,167","Sparkle Wash, Inc.",25380016,B08B 3/026 (20130101); B60S 3/044 (20130101); B08B 2203/0211 (20130101); B08B 2203/0217 (20130101); Y10T 137/2567 (20150401); Y10T 137/6881 (20150401); Y10T 137/86445 (20150401),"March 1, 1978","July 22, 1980","4,213,796",#4213796,True
2655,,"05/948,673","Analog Devices, Incorporated",25488122,H01L 21/761 (20130101); H01L 29/866 (20130101),"October 5, 1978","July 22, 1980","4,213,806",#4213806,True
2656,,"05/878,432",Firma Standex International GmbH,6001535,B41C 1/18 (20130101); B44B 5/026 (20130101); B44C 1/225 (20130101),"February 16, 1978","July 22, 1980","4,213,819",#4213819,True
2657,,"05/716,684",,24879005,C12M 23/10 (20130101); C12M 35/06 (20130101); C12M 41/46 (20130101); G01N 2800/52 (20130101),"August 23, 1976","*     July 22, 1980","4,213,825",#4213825,True
2658,,"05/852,625",ICI Americas Inc.,25313823,C08G 18/4244 (20130101); C08G 18/4255 (20130101); C08G 18/672 (20130101); C08G 18/683 (20130101); C08G 18/672 (20130101); C08G 18/42 (20130101); C08G 18/672 (20130101); C08G 18/68 (20130101); Y10S 525/92 (20130101),"November 18, 1977","July 22, 1980","4,213,837",#4213837,True
2659,,"05/925,250","Conoco, Inc.",25451451,C10B 55/00 (20130101),"July 17, 1978","July 22, 1980","4,213,846",#4213846,True
2660,,"06/028,444",Compagnie Francaise de Raffinage,26219385,B01J 23/40 (20130101); B01J 27/06 (20130101); C07C 5/226 (20130101); C07C 5/2791 (20130101); C10G 35/09 (20130101); C07C 5/2791 (20130101); C07C 15/08 (20130101); C07C 2521/04 (20130101); C07C 2523/14 (20130101); C07C 2523/62 (20130101); Y02P 20/52 (20151101),"April 9, 1979","July 22, 1980","4,213,849",#4213849,True
2661,,"05/920,634","University of Florida; Board of Regents, State of Florida for and on",27106781,C07J 41/0005 (20130101); C08F 8/32 (20130101); C08F 220/52 (20130101); B01J 20/261 (20130101); B01J 20/288 (20130101); B01J 20/3204 (20130101); B01J 20/327 (20130101); B01J 20/3276 (20130101); B01J 20/3293 (20130101); B01D 15/3804 (20130101); C08F 8/32 (20130101); B01J 2220/58 (20130101),"June 29, 1978","July 22, 1980","4,213,860",#4213860,True
2662,,"05/820,351",,25230549,G03C 11/06 (20130101); G11B 3/589 (20130101); G11B 5/71 (20130101); G11B 23/50 (20130101); C10M 2211/022 (20130101); C10M 2211/044 (20130101); C10M 2211/06 (20130101); C10N 2240/00 (20130101); C10N 2240/22 (20130101); C10N 2240/30 (20130101); C10N 2240/50 (20130101); C10N 2240/52 (20130101); C10N 2240/54 (20130101); C10N 2240/56 (20130101); C10N 2240/58 (20130101); C10N 2240/60 (20130101); C10N 2240/66 (20130101); Y10T 428/3154 (20150401); Y10S 428/90 (20130101); Y10T 428/31544 (20150401),"July 29, 1977","July 22, 1980","4,213,870",#4213870,True
2663,,"05/925,115",A. B. Dick Company,25451245,G03G 9/1355 (20130101); Y10T 428/2991 (20150115),"July 17, 1978","July 22, 1980","4,213,872",#4213872,True
2664,,"05/973,303",UOP Inc.,25520733,B01J 31/0239 (20130101); B01J 31/1616 (20130101); B01J 31/1815 (20130101); B01J 31/4015 (20130101); B01J 31/403 (20130101); C10G 27/10 (20130101); B01J 21/18 (20130101); B01J 2231/70 (20130101); B01J 2531/025 (20130101); B01J 2531/845 (20130101),"December 26, 1978","July 22, 1980","4,213,877",#4213877,True
2665,,"06/058,235",American Hoechst Corporation,22015527,B41N 3/08 (20130101); C09D 103/02 (20130101),"July 16, 1979","July 22, 1980","4,213,887",#4213887,True
2666,,"05/925,527",BASF Aktiengesellschaft,6014244,C09B 67/0003 (20130101); C09B 67/008 (20130101); D06P 1/16 (20130101); Y10S 534/01 (20130101),"July 17, 1978","July 22, 1980","4,213,900",#4213900,True
2667,,"06/051,646","McNeilab, Inc.",21972544,C07D 207/337 (20130101),"June 25, 1979","July 22, 1980","4,213,905",#4213905,True
2668,,"05/926,778",Allied Chemical Corporation,25453709,C07C 51/285 (20130101); C07D 315/00 (20130101); C07C 51/285 (20130101); C07C 59/01 (20130101),"July 21, 1978","July 22, 1980","4,213,906",#4213906,True
2669,,"05/661,270",Pfizer Inc.,24652892,C07D 307/935 (20130101); C07F 7/1804 (20130101); C07F 9/5352 (20130101),"February 25, 1976","July 22, 1980","4,213,907",#4213907,True
2670,,"05/900,020",,25411861,C04B 28/141 (20130101),"April 25, 1978","July 22, 1980","4,213,931",#4213931,True
2671,,"05/817,068",Siemens Aktiengesellschaft,5983487,C30B 15/34 (20130101); Y10T 117/1044 (20150115); Y10S 117/90 (20130101),"July 19, 1977","July 22, 1980","4,213,940",#4213940,True
2672,,"05/889,205","Beecham, Inc.",25394692,A61K 8/416 (20130101); A61K 8/43 (20130101); A61K 8/44 (20130101); A61K 8/4926 (20130101); A61Q 11/00 (20130101); A61K 2800/52 (20130101),"March 23, 1978","July 22, 1980","4,213,961",#4213961,True
2673,,"06/005,743","Cornell Research Foundation, Inc.",21717494,A61K 39/245 (20130101); A61K 39/12 (20130101); A61K 2039/54 (20130101); A61K 2039/542 (20130101); A61K 2039/543 (20130101); A61K 2039/552 (20130101); C12N 2710/16734 (20130101); Y10S 424/818 (20130101),"January 23, 1979","July 22, 1980","4,213,965",#4213965,True
2674,,"05/944,532","E. R. Squibb & Sons, Inc.",27002752,C07D 243/12 (20130101); C07D 487/04 (20130101),"September 21, 1978","July 22, 1980","4,213,982",#4213982,True
2675,,"06/009,234",Roussel Uclaf,9204350,C07D 211/42 (20130101); C07F 3/02 (20130101); C07D 211/70 (20130101),"February 2, 1979","July 22, 1980","4,213,989",#4213989,True
2676,,"05/871,042",Hoffmann-La Roche Inc.,27049896,A61K 31/335 (20130101); A61K 31/35 (20130101),"January 20, 1978","July 22, 1980","4,213,997",#4213997,True
2677,,"05/848,675",Lever Brothers Company,9709255,A23D 9/00 (20130101); A23G 1/38 (20130101); A23G 1/54 (20130101); A23G 1/56 (20130101); A21D 13/28 (20170101); C11C 3/10 (20130101); A21D 13/38 (20170101); A23G 1/56 (20130101); A23G 2200/08 (20130101); A23G 2200/08 (20130101),"November 4, 1977","July 22, 1980","4,214,012",#4214012,True
2678,,"05/894,355",,25402964,A47G 33/08 (20130101); A47G 2033/089 (20130101); Y10T 428/24033 (20150115),"April 5, 1978","July 22, 1980","4,214,023",#4214023,True
2679,,"05/914,683",The Purdue Frederick Company,25434665,A61K 47/58 (20170801); A01N 59/12 (20130101); A61K 33/18 (20130101); Y10S 260/47 (20130101),"June 12, 1978","July 22, 1980","4,214,059",#4214059,True
2680,,"05/879,415",Abbott Laboratories,25374116,C07H 15/234 (20130101),"February 21, 1978","July 22, 1980","4,214,077",#4214077,True
2681,,"06/025,246",Abbott Laboratories,21824916,C07H 15/224 (20130101),"March 29, 1979","July 22, 1980","4,214,079",#4214079,True
2682,,"05/896,088","Kao Soap Co., Ltd.",13020602,C07C 59/125 (20130101); C07C 59/60 (20130101); C07C 59/68 (20130101); C08G 65/324 (20130101),"April 13, 1978","July 22, 1980","4,214,101",#4214101,True
2683,,"06/024,205","The Lion Fat & Oil Co., Ltd.",12436057,C07C 2/22 (20130101); C07C 2521/02 (20130101); C07C 2527/125 (20130101); C07C 2527/126 (20130101); C07C 2531/02 (20130101); C07C 2531/26 (20130101),"March 27, 1979","July 22, 1980","4,214,112",#4214112,True
2684,,"05/869,886",Bayer Aktiengesellschaft,6000467,F27B 17/02 (20130101); G01N 25/4826 (20130101),"January 16, 1978","July 22, 1980","4,214,117",#4214117,True
2685,,"05/882,994",,25381770,H01R 3/08 (20130101); H01R 4/62 (20130101); H01R 4/24 (20130101); H01R 4/18 (20130101),"March 3, 1978","July 22, 1980","4,214,121",#4214121,True
2686,,"05/885,375",Teltone Corporation,25386771,H04M 1/738 (20130101),"March 10, 1978","July 22, 1980","4,214,130",#4214130,True
2687,,"05/908,559",Seiko Koko Kabushiki Kaisha,13359639,G04C 21/16 (20130101); G04C 21/20 (20130101),"May 22, 1978","July 22, 1980","4,214,134",#4214134,True
2688,,"05/922,596","Pitney Bowes, Inc.",25447290,G02B 26/127 (20130101); G02B 27/0031 (20130101); H04N 1/0473 (20130101); H04N 1/1135 (20130101); H04N 1/12 (20130101); H04N 2201/04794 (20130101); H04N 2201/04765 (20130101); H04N 2201/02439 (20130101); H04N 2201/04734 (20130101); H04N 2201/04744 (20130101); H04N 2201/04712 (20130101),"July 7, 1978","July 22, 1980","4,214,157",#4214157,True
2689,,"05/950,887",Carrier Corporation,25490985,F01K 17/005 (20130101); F01K 17/04 (20130101); F25B 27/00 (20130101),"October 12, 1978","July 22, 1980","4,214,170",#4214170,True
2690,,"05/944,984",,26220805,G05F 1/561 (20130101),"September 22, 1978","July 22, 1980","4,214,176",#4214176,True
2691,,"06/020,894","Beckman Instruments, Inc.",21801159,B04B 9/146 (20130101); H02K 7/16 (20130101); H02K 11/20 (20160101),"March 15, 1979","July 22, 1980","4,214,179",#4214179,True
2692,,"05/933,656",Jay Boyce & Associates,25464312,H02P 27/06 (20130101),"August 14, 1978","July 22, 1980","4,214,196",#4214196,True
2693,,"05/967,076",International Standard Electric Corporation,9198612,G01S 13/225 (20130101); G01S 13/64 (20130101),"December 6, 1978","July 22, 1980","4,214,242",#4214242,True
2694,,"05/943,199","M. P. H. Industries, Inc.",25479236,G01S 13/92 (20130101),"September 18, 1978","July 22, 1980","4,214,243",#4214243,True
2695,,"05/964,141",Licentia Patent-Verwaltungs-G.m.b.H.,6025989,H01L 33/20 (20130101); H01L 33/38 (20130101),"November 28, 1978","July 22, 1980","4,214,251",#4214251,True
2696,,"05/894,419","Recortec, Inc.",25403054,G11B 5/588 (20130101); G11B 15/1808 (20130101); H04N 5/78263 (20130101); H04N 5/931 (20130101); H04N 9/79 (20130101),"April 7, 1978","July 22, 1980","4,214,259",#4214259,True
2697,,"05/876,939","Nippon Electric Co., Ltd.",11859456,H04N 5/10 (20130101),"February 10, 1978","July 22, 1980","4,214,270",#4214270,True
2698,,"06/008,731",Xerox Corporation,21733333,H04N 1/4051 (20130101),"February 2, 1979","July 22, 1980","4,214,277",#4214277,True
2699,,"05/926,429",Burroughs Corporation,25453190,G11B 5/6005 (20130101); G11B 21/20 (20130101),"July 20, 1978","July 22, 1980","4,214,287",#4214287,True
2700,,"05/973,564",,20744264,H02B 1/28 (20130101); H02B 11/00 (20130101),"December 27, 1978","July 22, 1980","4,214,291",#4214291,True
2701,,"05/918,308",The Bendix Corporation,25440164,F02D 41/04 (20130101); F02D 41/1495 (20130101); F02D 2041/1432 (20130101),"June 22, 1978","July 22, 1980","4,214,308",#4214308,True
2702,,"06/040,731",,21912627,A42B 1/067 (20130101),"May 21, 1979","July 29, 1980","4,214,318",#4214318,True
2703,,"06/022,198","ITT Industries, Inc.",6035102,B60S 1/3429 (20130101); B60S 1/40 (20130101),"March 20, 1979","July 29, 1980","4,214,344",#4214344,True
2704,,"05/965,106",Midland-Ross Corporation,25509453,B65D 63/1081 (20130101); B65D 2563/105 (20130101); Y10T 24/1498 (20150115),"November 30, 1978","July 29, 1980","4,214,349",#4214349,True
2705,,"06/051,635",Escher Wyss Limited,4326337,F16C 13/028 (20130101),"June 25, 1979","July 29, 1980","4,214,354",#4214354,True
2706,,"06/018,551",AMP Incorporated,21788518,H01R 43/20 (20130101); H01R 13/115 (20130101); H01R 13/428 (20130101); Y10T 29/49185 (20150115); Y10S 439/937 (20130101); Y10T 29/49218 (20150115); Y10T 29/53235 (20150115); Y10T 29/5142 (20150115),"March 8, 1979","July 29, 1980","4,214,361",#4214361,True
2707,,"05/959,428",Production Engineering Research Association of Great Britain,10451913,B23P 19/025 (20130101); B25B 27/026 (20130101); Y10T 29/5383 (20150115); Y10T 29/53113 (20150115),"November 13, 1978","July 29, 1980","4,214,362",#4214362,True
2708,,"05/951,959",Clairol Inc.,25492391,B26B 19/20 (20130101),"October 16, 1978","July 29, 1980","4,214,365",#4214365,True
2709,,"05/939,459",Deflecto Corporation,25473220,D06F 58/20 (20130101); F24F 13/18 (20130101),"September 5, 1978","July 29, 1980","4,214,380",#4214380,True
2710,,"05/952,024",Owens-Corning Fiberglas Corporation,25492500,E04H 15/22 (20130101); E04H 15/64 (20130101),"October 16, 1978","July 29, 1980","4,214,407",#4214407,True
2711,,"05/846,406",Van Huffel Tube Corporation,25297842,E04B 1/19 (20130101); E04B 2001/1918 (20130101); E04B 2001/1936 (20130101); E04B 2001/1963 (20130101); E04B 2001/1984 (20130101),"October 28, 1977","July 29, 1980","4,214,409",#4214409,True
2712,,"05/937,133",,25469546,E04B 1/78 (20130101); B32B 37/1207 (20130101); B32B 15/14 (20130101); B32B 3/02 (20130101); B32B 7/12 (20130101); B32B 1/08 (20130101); B32B 29/02 (20130101); B32B 2307/3065 (20130101); B32B 2307/304 (20130101); B32B 2260/028 (20130101); Y10S 428/921 (20130101),"August 28, 1978","July 29, 1980","4,214,418",#4214418,True
2713,,"05/915,421",Massey-Ferguson Services N.V.,6011839,A01D 41/04 (20130101); A01D 75/002 (20130101),"June 14, 1978","July 29, 1980","4,214,425",#4214425,True
2714,,"05/968,694","Bulova Watch Company, Inc.",4409611,G04C 3/14 (20130101); G04G 19/02 (20130101),"December 12, 1978","July 29, 1980","4,214,434",#4214434,True
2715,,"05/898,659",Swiss Aluminium Ltd.,6008093,B21C 23/005 (20130101); B21C 23/24 (20130101),"April 21, 1978","July 29, 1980","4,214,469",#4214469,True
2716,,"05/948,473","BBC Brown, Boveri & Co., Ltd.",6020598,G01L 7/048 (20130101); G01L 19/04 (20130101); H01H 33/563 (20130101),"October 4, 1978","July 29, 1980","4,214,474",#4214474,True
2717,,"06/037,453",Robert Bosch GmbH,6039092,F02M 65/00 (20130101); G05D 23/22 (20130101),"May 9, 1979","July 29, 1980","4,214,476",#4214476,True
2718,,"05/946,966",Robert Bosch GmbH,6023861,G01F 1/692 (20130101),"September 29, 1978","July 29, 1980","4,214,478",#4214478,True
2719,,"05/714,287",S.R.M. Hydromekanik Aktiebolag,37722589,F16H 3/62 (20130101); F16H 3/66 (20130101); F16H 2200/0052 (20130101); F16H 2200/2007 (20130101),"August 13, 1976","July 29, 1980","4,214,489",#4214489,True
2720,,"05/972,976",,25520351,A22C 11/125 (20130101); B26D 5/04 (20130101); B26D 5/12 (20130101); Y10T 83/543 (20150401); Y10T 83/538 (20150401); Y10T 83/2066 (20150401); Y10T 83/0453 (20150401); Y10T 83/0524 (20150401); Y10T 83/819 (20150401),"December 26, 1978","July 29, 1980","4,214,492",#4214492,True
2721,,"05/949,273",Gulf & Western Manufacturing Company,25488830,B21D 28/20 (20130101); Y10T 83/8845 (20150401); Y10T 83/8864 (20150401); Y10T 83/04 (20150401); Y10T 83/8827 (20150401),"October 6, 1978","July 29, 1980","4,214,496",#4214496,True
2722,,"05/951,186",,25491391,B27B 17/0058 (20130101); Y10T 83/872 (20150401); Y10T 83/7114 (20150401); Y10T 83/8763 (20150401),"October 13, 1978","July 29, 1980","4,214,498",#4214498,True
2723,,"05/875,847",Marmon Company,25366461,G10H 1/14 (20130101); G10H 5/002 (20130101),"February 7, 1978","July 29, 1980","4,214,502",#4214502,True
2724,,"05/921,247",Kabushiki Kaisha Sato Kenkyusho,13823914,B65C 11/021 (20130101); B65C 2210/0048 (20130101); B65C 2210/0086 (20130101),"July 3, 1978","July 29, 1980","4,214,529",#4214529,True
2725,,"05/880,459",,25376327,B41F 27/1268 (20130101); B41F 27/1281 (20130101),"February 23, 1978","July 29, 1980","4,214,530",#4214530,True
2726,,"05/917,558",,25438957,A01C 5/02 (20130101),"June 21, 1978","July 29, 1980","4,214,538",#4214538,True
2727,,"06/896,284",,4110684,A01K 1/0613 (20130101); A61D 3/00 (20130101),"April 14, 1978","July 29, 1980","4,214,555",#4214555,True
2728,,"05/933,840",,25464592,F01C 1/46 (20130101); F01C 9/002 (20130101); F02B 53/04 (20130101); F02B 55/14 (20130101); F02B 1/04 (20130101); F02B 3/06 (20130101); F02B 2075/027 (20130101); Y02T 10/17 (20130101),"August 15, 1978","July 29, 1980","4,214,557",#4214557,True
2729,,"05/911,402",Yamaha Hatsukoki Kabushiki Kaisha,14486051,F02B 31/08 (20130101); F02M 35/10078 (20130101); F02M 35/10268 (20130101); F02M 35/108 (20130101); F02B 2031/003 (20130101); F02B 2275/18 (20130101); F02M 35/10183 (20130101); F02M 35/10229 (20130101); Y02T 10/146 (20130101); Y02T 10/14 (20130101),"June 1, 1978","July 29, 1980","4,214,561",#4214561,True
2730,,"05/919,975",Lucas Industries Limited,10281686,F02D 21/08 (20130101); F02M 1/00 (20130101); F02M 26/39 (20160201); F02M 26/62 (20160201); F02M 26/21 (20160201); F02M 26/70 (20160201); F02M 26/71 (20160201),"June 28, 1978","July 29, 1980","4,214,562",#4214562,True
2731,,"05/971,082","Nissan Motor Company, Limited",15549206,F02D 41/1455 (20130101),"December 19, 1978","July 29, 1980","4,214,563",#4214563,True
2732,,"06/006,004","Sunworks, Inc.",21718802,F24S 10/55 (20180501); F24S 80/30 (20180501); F24S 25/67 (20180501); F24S 80/70 (20180501); Y02E 10/44 (20130101); Y10S 126/906 (20130101); Y02E 10/47 (20130101); Y10S 126/904 (20130101),"January 24, 1979","July 29, 1980","4,214,575",#4214575,True
2733,,"06/010,103",The Kendall Company,21743883,A61F 13/00029 (20130101); A61F 13/00042 (20130101); A61F 13/534 (20130101); A61F 13/539 (20130101); A61F 2013/00217 (20130101); A61F 2013/00604 (20130101); A61F 2013/00744 (20130101); A61F 2013/15821 (20130101); A61F 2013/51042 (20130101); A61F 2013/53445 (20130101); A61F 2013/5395 (20130101),"February 7, 1979","July 29, 1980","4,214,582",#4214582,True
2734,,"06/002,702",,20743625,A61M 5/19 (20130101); A61M 5/2033 (20130101); A61M 5/2066 (20130101); A61M 2005/206 (20130101),"January 10, 1979","July 29, 1980","4,214,584",#4214584,True
2735,,"06/007,374",,21725793,F16K 11/022 (20130101); F16K 11/065 (20130101); Y10T 137/2544 (20150401); Y10T 137/2564 (20150401),"January 29, 1979","*     July 29, 1980","4,214,601",#4214601,True
2736,,"05/875,744",,25366296,F16K 7/123 (20130101); Y10T 137/7036 (20150401),"February 6, 1978","July 29, 1980","4,214,604",#4214604,True
2737,,"05/881,388",,25378370,B60K 15/00 (20130101); F02M 25/00 (20130101); B60K 2015/03348 (20130101); F02B 1/04 (20130101); F02B 3/06 (20130101),"February 27, 1978","July 29, 1980","4,214,615",#4214615,True
2738,,"05/921,048","Levolor Lorentzen, Inc.",25444841,E06B 9/36 (20130101); E06B 9/361 (20130101); E06B 9/362 (20130101); E06B 9/364 (20130101); E06B 9/365 (20130101); E06B 9/367 (20130101); E06B 9/368 (20130101),"June 30, 1978","July 29, 1980","4,214,622",#4214622,True
2739,,"05/965,504",,26450494,A62C 37/12 (20130101),"December 1, 1978","July 29, 1980","4,214,631",#4214631,True
2740,,"05/878,414",,25371977,E02D 7/10 (20130101); E21B 4/145 (20130101),"February 16, 1978","July 29, 1980","4,214,638",#4214638,True
2741,,"06/026,707",F.A.T.A.-Fabbrica Apparecchi di Sollevamento e Trasporto ed Affini S.p.A.,11310891,G01G 19/38 (20130101); Y10S 177/11 (20130101); Y10T 83/182 (20150401),"April 3, 1979","July 29, 1980","4,214,640",#4214640,True
2742,,"05/877,769",Societe Anonyme Francaise du Ferodo,9186682,B62D 5/062 (20130101); B62D 5/083 (20130101); B62D 5/22 (20130101); Y10T 403/479 (20150115); Y10T 403/4924 (20150115),"February 14, 1978","July 29, 1980","4,214,642",#4214642,True
2743,,"05/932,481",Atsugi Motor Parts Co.,13747478,B62D 5/08 (20130101); B62D 5/22 (20130101); Y10T 137/87748 (20150401),"August 10, 1978","July 29, 1980","4,214,643",#4214643,True
2744,,"05/868,214",Aisin Seiki Kabushiki Kaisha,11491924,F16D 55/2262 (20130101); F16D 65/0972 (20130101); F16D 65/0978 (20130101); F16D 65/0979 (20130101); F16D 2055/0041 (20130101),"January 9, 1978","July 29, 1980","4,214,649",#4214649,True
2745,,"05/958,214",The Bendix Corporation,25500731,F16D 55/40 (20130101); F16D 65/126 (20130101); F16D 2055/0058 (20130101),"November 6, 1978","July 29, 1980","4,214,651",#4214651,True
2746,,"05/955,122",GKN Transmissions Ltd.,10436904,F16D 21/06 (20130101); F16D 2021/0684 (20130101),"October 25, 1978","July 29, 1980","4,214,653",#4214653,True
2747,,"06/021,736",,21805847,B65D 71/36 (20130101); B65D 2571/00141 (20130101); B65D 2571/00481 (20130101); B65D 2571/00561 (20130101); B65D 2571/0066 (20130101); B65D 2571/00728 (20130101); B65D 2571/00845 (20130101),"March 19, 1979","July 29, 1980","4,214,660",#4214660,True
2748,,"06/068,314",Square D Company,22081767,H01R 24/76 (20130101); H01R 2103/00 (20130101); Y10T 403/7075 (20150115),"August 20, 1979","July 29, 1980","4,214,667",#4214667,True
2749,,"05/971,252",Pittsburgh-Des Moines Steel Company,25518127,B65D 88/38 (20130101),"December 20, 1978","July 29, 1980","4,214,671",#4214671,True
2750,,"05/819,477",K-2 Corporation,25228271,A45F 3/04 (20130101); A45F 3/10 (20130101),"July 27, 1977","July 29, 1980","4,214,685",#4214685,True
2751,,"05/931,559","Blackmon Enterprises, Inc.",25460973,A63B 21/04 (20130101); A63B 23/129 (20130101),"August 7, 1978","July 29, 1980","4,214,748",#4214748,True
2752,,"06/006,455",,21720980,A61H 1/0218 (20130101); A61G 15/007 (20130101); A61H 2203/0493 (20130101),"January 25, 1979","July 29, 1980","4,214,790",#4214790,True
2753,,"05/945,113",Daig Corporation,25482633,A61N 1/056 (20130101),"September 25, 1978","July 29, 1980","4,214,804",#4214804,True
2754,,"05/884,357",Minolta Camera Kabushiki Kaisha,12152648,G02B 13/20 (20130101),"March 7, 1978","July 29, 1980","4,214,814",#4214814,True
2755,,"05/958,024","National Blank Book Company, Inc.",25500508,B42F 13/22 (20130101); B42F 13/26 (20130101),"November 6, 1978","July 29, 1980","4,214,839",#4214839,True
2756,,"05/931,442","Sumitomo Electric Industries, Ltd.",26445686,B23B 27/141 (20130101); Y10T 407/235 (20150115),"August 7, 1978","July 29, 1980","4,214,845",#4214845,True
2757,,"05/941,222",,25476117,F01L 15/12 (20130101); F01L 23/00 (20130101); F04B 47/08 (20130101),"September 11, 1978","July 29, 1980","4,214,854",#4214854,True
2758,,"06/012,774",Amax Inc.,21756620,C22B 3/0012 (20130101); C22B 3/0016 (20130101); C22B 3/0068 (20130101); C22B 23/025 (20130101); C22B 3/42 (20130101); C22B 23/043 (20130101); C22B 23/0453 (20130101); C22B 3/24 (20130101); C22B 23/0423 (20130101); Y02P 10/234 (20151101),"February 16, 1979","July 29, 1980","4,214,901",#4214901,True
2759,,"06/007,083",The United States of America as represented by the Administrator of the,21724131,C22C 38/08 (20130101),"January 25, 1979","July 29, 1980","4,214,902",#4214902,True
2760,,"05/867,302","Mita Industrial Company, Ltd.",25349516,G03G 5/047 (20130101),"January 5, 1978","July 29, 1980","4,214,907",#4214907,True
2761,,"05/860,723","Kuraray Co., Ltd.",15539012,A01N 49/00 (20130101); C02F 1/50 (20130101); C09D 5/1625 (20130101),"December 15, 1977","July 29, 1980","4,214,909",#4214909,True
2762,,"06/017,342",E. I. Du Pont de Nemours and Company,21782029,C01G 23/07 (20130101); C09C 1/3607 (20130101); C01P 2002/70 (20130101); C01P 2006/60 (20130101); C01P 2006/22 (20130101),"March 5, 1979","July 29, 1980","4,214,913",#4214913,True
2763,,"06/025,356",Emerson Electric Co.,21825546,H02K 15/0012 (20130101); H02K 15/024 (20130101); Y10T 29/49012 (20150115),"March 30, 1979","July 29, 1980","4,214,921",#4214921,True
2764,,"05/913,775",Dennison Manufacturing Company,25433560,B65C 3/12 (20130101); B65C 9/1873 (20130101); Y10T 156/171 (20150115),"June 8, 1978","July 29, 1980","4,214,937",#4214937,True
2765,,"05/656,408",National Starch and Chemical Corporation,27413946,D21H 17/17 (20130101),"February 9, 1976","July 29, 1980","4,214,948",#4214948,True
2766,,"05/847,799",,25301542,C22C 38/44 (20130101); C22C 38/46 (20130101),"November 2, 1977","July 29, 1980","4,214,950",#4214950,True
2767,,"05/914,178",,20331575,G01N 17/02 (20130101),"June 9, 1978","July 29, 1980","4,214,951",#4214951,True
2768,,"06/008,187",Asahi Kasei Kogyo Kabushiki Kaisha,11887222,C25B 1/46 (20130101); C25B 15/08 (20130101); Y02P 20/129 (20151101),"January 31, 1979","July 29, 1980","4,214,957",#4214957,True
2769,,"06/009,228",Exxon Research & Engineering Co.,21736370,C10G 9/16 (20130101); C10G 35/00 (20130101),"February 2, 1979","July 29, 1980","4,214,976",#4214976,True
